lrp,top0,max,1,0.0015905845211818814,0.018745027482509613
sglrp,top0,max,1,0.0035309933591634035,0.02216436341404915
gcam,top0,max,1,-0.01343824528157711,0.05484049394726753
sggcam,top0,max,1,-0.009014487266540527,0.03996090590953827
lcam,top0,max,1,-0.007060319185256958,0.05298435315489769
sglcam,top0,max,1,-0.012825366109609604,0.03910237178206444
lrp,top0,max,2,-0.008124890737235546,0.044686459004879
sglrp,top0,max,2,-0.003531650872901082,0.03488489240407944
gcam,top0,max,2,-0.015643687918782234,0.06760040670633316
sggcam,top0,max,2,-0.01433668565005064,0.047042738646268845
lcam,top0,max,2,-0.01249726489186287,0.06552301347255707
sglcam,top0,max,2,-0.020124340429902077,0.04396265372633934
lrp,top0,max,3,-0.013900978490710258,0.048495933413505554
sglrp,top0,max,3,-0.02551533281803131,0.056097954511642456
gcam,top0,max,3,-0.022679712623357773,0.12032133340835571
sggcam,top0,max,3,-0.024569835513830185,0.06674988567829132
lcam,top0,max,3,-0.02188011445105076,0.12234769761562347
sglcam,top0,max,3,-0.03183531016111374,0.06331925094127655
lrp,top0,max,5,-0.028821401298046112,0.08568961918354034
sglrp,top0,max,5,-0.058455388993024826,0.0839482769370079
gcam,top0,max,5,-0.03366865590214729,0.23369280993938446
sggcam,top0,max,5,-0.03634687513113022,0.08583717048168182
lcam,top0,max,5,-0.035172849893569946,0.23604607582092285
sglcam,top0,max,5,-0.044399235397577286,0.08621751517057419
lrp,top0,max,10,-0.07628796994686127,0.21369507908821106
sglrp,top0,max,10,-0.1324465423822403,0.17880141735076904
gcam,top0,max,10,-0.06136948987841606,0.27889689803123474
sggcam,top0,max,10,-0.08545560389757156,0.12853312492370605
lcam,top0,max,10,-0.07773245871067047,0.29025012254714966
sglcam,top0,max,10,-0.08359995484352112,0.1278509646654129
lrp,top0,max,20,-0.10820434242486954,0.2782522439956665
sglrp,top0,max,20,-0.17413939535617828,0.21047839522361755
gcam,top0,max,20,-0.16702182590961456,0.31666409969329834
sggcam,top0,max,20,-0.17817099392414093,0.21498970687389374
lcam,top0,max,20,-0.1614314317703247,0.3134254813194275
sglcam,top0,max,20,-0.17968882620334625,0.21292880177497864
lrp,top0,min,1,-0.004533644765615463,0.03698359429836273
sglrp,top0,min,1,-0.0005268236272968352,0.015957357361912727
gcam,top0,min,1,-0.0015767141012474895,0.007976127788424492
sggcam,top0,min,1,0.008207833394408226,0.03995812311768532
lcam,top0,min,1,-0.0027329453732818365,0.009993873536586761
sglcam,top0,min,1,0.010110875591635704,0.04001789912581444
lrp,top0,min,2,-0.0032341477926820517,0.04162698611617088
sglrp,top0,min,2,0.005694661755114794,0.025492848828434944
gcam,top0,min,2,0.008990996517241001,0.03420866280794144
sggcam,top0,min,2,0.012927236035466194,0.0480022169649601
lcam,top0,min,2,0.003998076543211937,0.008938852697610855
sglcam,top0,min,2,0.016325436532497406,0.04716234654188156
lrp,top0,min,3,0.0037121318746358156,0.05227112025022507
sglrp,top0,min,3,0.019433286041021347,0.03658659756183624
gcam,top0,min,3,0.017848363146185875,0.04720520228147507
sggcam,top0,min,3,0.02362925373017788,0.06301752477884293
lcam,top0,min,3,0.009556078352034092,0.01635768637061119
sglcam,top0,min,3,0.032611824572086334,0.062357641756534576
lrp,top0,min,5,0.02071591466665268,0.09128041565418243
sglrp,top0,min,5,0.04347241297364235,0.062141697853803635
gcam,top0,min,5,0.03182772919535637,0.06971800327301025
sggcam,top0,min,5,0.038238655775785446,0.07254815101623535
lcam,top0,min,5,0.016496732831001282,0.03170699626207352
sglcam,top0,min,5,0.047915056347846985,0.07802313566207886
lrp,top0,min,10,0.031525254249572754,0.11402067542076111
sglrp,top0,min,10,0.08991102129220963,0.12163398414850235
gcam,top0,min,10,0.05404501408338547,0.09224996715784073
sggcam,top0,min,10,0.0722908228635788,0.10632402449846268
lcam,top0,min,10,0.03261261805891991,0.06927762925624847
sglcam,top0,min,10,0.08637218177318573,0.11011074483394623
lrp,top0,min,20,0.05562462657690048,0.1793835461139679
sglrp,top0,min,20,0.13799817860126495,0.1423482447862625
gcam,top0,min,20,0.08109046518802643,0.16398760676383972
sggcam,top0,min,20,0.16567827761173248,0.1761648952960968
lcam,top0,min,20,0.05067692697048187,0.15633316338062286
sglcam,top0,min,20,0.14650513231754303,0.16728253662586212
