sub_imgnt,vgg16,GradCAM-origin-f,-0.014233089983463287,-0.039159324020147324,-0.06594204902648926,-0.09533712267875671,-0.1316787600517273,-0.17845632135868073,-0.24570243060588837,-0.33522918820381165,-0.47410643100738525
sub_imgnt,vgg16,SG-GradCAM-origin-f,-0.005429016891866922,-0.050924427807331085,-0.09622514992952347,-0.14261342585086823,-0.187096506357193,-0.23622220754623413,-0.3020387887954712,-0.3845370411872864,-0.5014175772666931
sub_imgnt,vgg16,ScoreCAM-f,-0.025449801236391068,-0.03700661659240723,-0.05120148882269859,-0.06861212849617004,-0.09272456914186478,-0.1310550719499588,-0.19331781566143036,-0.2878183424472809,-0.43646150827407837
sub_imgnt,vgg16,LRP-0-f,-0.017846114933490753,-0.04411754012107849,-0.07571646571159363,-0.1087399497628212,-0.15140865743160248,-0.20040446519851685,-0.26810264587402344,-0.3542110323905945,-0.4758717119693756
sub_imgnt,vgg16,LRP-ZP-f,-0.034346144646406174,-0.05756619572639465,-0.08326730877161026,-0.11220705509185791,-0.15145434439182281,-0.2024649679660797,-0.27192386984825134,-0.3582559823989868,-0.4833594262599945
sub_imgnt,vgg16,SG-LRP-0-f,-0.03675312548875809,-0.11056818813085556,-0.17810702323913574,-0.2397683560848236,-0.29325902462005615,-0.34124651551246643,-0.3971370458602905,-0.45776814222335815,-0.5398226976394653
sub_imgnt,vgg16,SG-LRP-ZP-f,-0.04374050721526146,-0.11893683671951294,-0.19344232976436615,-0.2540435194969177,-0.3047668933868408,-0.3494980037212372,-0.40199217200279236,-0.4611161947250366,-0.5414141416549683
sub_imgnt,vgg16,ST-LRP-0-f,-0.004626320209354162,-0.052877865731716156,-0.09911153465509415,-0.14762140810489655,-0.1981499344110489,-0.25146955251693726,-0.31404829025268555,-0.39115604758262634,-0.49960801005363464
sub_imgnt,vgg16,ST-LRP-ZP-f,-0.03435572236776352,-0.06288447976112366,-0.0943792536854744,-0.12787526845932007,-0.1698921173810959,-0.22139281034469604,-0.2890210449695587,-0.3743497133255005,-0.4933338761329651
sub_imgnt,vgg16,SIG-LRP-0-f,0.007096925284713507,-0.020403504371643066,-0.055327147245407104,-0.09562448412179947,-0.13660497963428497,-0.18760362267494202,-0.25408926606178284,-0.34366124868392944,-0.47487449645996094
sub_imgnt,vgg16,SIG-LRP-ZP-f,-0.0339837446808815,-0.05685345456004143,-0.08207058906555176,-0.11108781397342682,-0.1502167284488678,-0.2012118548154831,-0.27061107754707336,-0.3575097620487213,-0.48275038599967957
sub_imgnt,vgg16,SIG-LRP-C-s4,0.024018678814172745,0.006244775839149952,-0.01974131539463997,-0.05691822990775108,-0.10133536905050278,-0.15905854105949402,-0.23009620606899261,-0.3227705955505371,-0.45000359416007996
sub_imgnt,vgg16,SIG-LRP-C-s3,0.02573142573237419,0.002539718756452203,-0.030693193897604942,-0.07899259030818939,-0.141799196600914,-0.21172469854354858,-0.2983247935771942,-0.389728844165802,-0.5012685656547546
sub_imgnt,vgg16,SIG-LRP-C-s2,0.026461437344551086,-0.003376087872311473,-0.05259082466363907,-0.11167073994874954,-0.18125201761722565,-0.2664415240287781,-0.3566552996635437,-0.450042188167572,-0.5454234480857849
sub_imgnt,vgg16,SIG-LRP-C-s1,0.027855461463332176,-0.005711355712264776,-0.0535367913544178,-0.11371775716543198,-0.18477614223957062,-0.2646658718585968,-0.35924264788627625,-0.45903122425079346,-0.5581434965133667
sub_imgnt,vgg16,SIG-LRP-C-s54,0.013894705101847649,-0.008431432768702507,-0.03786894306540489,-0.06848958879709244,-0.10881498456001282,-0.15600232779979706,-0.22291642427444458,-0.3119547665119171,-0.4450576901435852
sub_imgnt,vgg16,SIG-LRP-C-s543,0.016828233376145363,-0.0018092782702296972,-0.029974523931741714,-0.06167012080550194,-0.10251164436340332,-0.152343288064003,-0.219932422041893,-0.3099764883518219,-0.44191688299179077
sub_imgnt,vgg16,SIG-LRP-C-s5432,0.02037661336362362,0.002398488810285926,-0.026418929919600487,-0.06101733073592186,-0.10550502687692642,-0.16209614276885986,-0.22865429520606995,-0.32280951738357544,-0.4476073086261749
sub_imgnt,vgg16,SIG-LRP-C-s54321,0.023819247260689735,0.0055781276896595955,-0.02312980592250824,-0.0597756989300251,-0.1067262664437294,-0.16583944857120514,-0.23674598336219788,-0.33233797550201416,-0.4532950520515442
sub_imgnt,vgg16,LID-Taylor-f,-0.011281780898571014,-0.038994595408439636,-0.06180969625711441,-0.08684293925762177,-0.11712184548377991,-0.1609053909778595,-0.22565282881259918,-0.3239949345588684,-0.4649340808391571
sub_imgnt,vgg16,LID-IG-f,-0.015031975694000721,-0.029542746022343636,-0.04454953595995903,-0.06428172439336777,-0.0901966467499733,-0.13397668302059174,-0.20009830594062805,-0.2980121672153473,-0.4495762586593628
sub_imgnt,vgg16,ST-LID-Taylor-s5,-0.0002703388163354248,-0.04672602564096451,-0.09327734261751175,-0.13442650437355042,-0.1818990260362625,-0.23044100403785706,-0.2937335968017578,-0.37752047181129456,-0.49576398730278015
sub_imgnt,vgg16,ST-LID-IG-s5,0.0072501907125115395,-0.021726250648498535,-0.05409324914216995,-0.08785118907690048,-0.1258043646812439,-0.17389880120754242,-0.2412555068731308,-0.33345192670822144,-0.47271600365638733
sub_imgnt,vgg16,ST-LID-Taylor-s4,-0.04654422774910927,-0.1683569699525833,-0.2594977021217346,-0.3235228955745697,-0.37816235423088074,-0.4240572154521942,-0.4601983428001404,-0.5025140643119812,-0.5514109134674072
sub_imgnt,vgg16,ST-LID-IG-s4,0.012786046601831913,-0.03274263069033623,-0.07737142592668533,-0.12120441347360611,-0.1616639643907547,-0.21051767468452454,-0.2742893695831299,-0.35331976413726807,-0.4668090343475342
sub_imgnt,vgg16,ST-LID-Taylor-s3,-0.2076556533575058,-0.40948766469955444,-0.5087164640426636,-0.5570473074913025,-0.5771095156669617,-0.5895023345947266,-0.5975995063781738,-0.602536678314209,-0.6101086735725403
sub_imgnt,vgg16,ST-LID-IG-s3,-0.00010122127423528582,-0.06876153498888016,-0.12771403789520264,-0.182296484708786,-0.2366885244846344,-0.2904941439628601,-0.3548698127269745,-0.42814895510673523,-0.5207080841064453
sub_imgnt,vgg16,SIG-LID-Taylor-f,0.010881999507546425,-0.01705017499625683,-0.04714958369731903,-0.07846228033304214,-0.1133524626493454,-0.160324364900589,-0.2229238748550415,-0.3218992054462433,-0.4652845561504364
