LRP-0-31,top0,max,1,-0.0038545606657862663,0.030027642846107483
LRP-ZP-31,top0,max,1,-0.0035427375696599483,0.03302709385752678
SIG0-LRP-C-31,top0,max,1,-0.004370373673737049,0.030367596074938774
SIGP-LRP-C-31,top0,max,1,-0.0037540860939770937,0.028421688824892044
ST-LRP-C-31,top0,max,1,-0.004197363276034594,0.02928699180483818
SIG0-LRP-ZP-31,top0,max,1,-0.003563530743122101,0.033070433884859085
SIGP-LRP-ZP-31,top0,max,1,-0.003495666431263089,0.027770690619945526
LRP-0-31,top0,max,2,-0.006413667928427458,0.03734351322054863
LRP-ZP-31,top0,max,2,-0.005209853872656822,0.04064730554819107
SIG0-LRP-C-31,top0,max,2,-0.0075918822549283504,0.038075435906648636
SIGP-LRP-C-31,top0,max,2,-0.007153175305575132,0.03738551586866379
ST-LRP-C-31,top0,max,2,-0.007770000956952572,0.03756231442093849
SIG0-LRP-ZP-31,top0,max,2,-0.0052807205356657505,0.04069140553474426
SIGP-LRP-ZP-31,top0,max,2,-0.006452994421124458,0.03626726195216179
LRP-0-31,top0,max,3,-0.011154483072459698,0.04999097064137459
LRP-ZP-31,top0,max,3,-0.008310711942613125,0.051867250353097916
SIG0-LRP-C-31,top0,max,3,-0.013498373329639435,0.051605574786663055
SIGP-LRP-C-31,top0,max,3,-0.012605493888258934,0.05040212348103523
ST-LRP-C-31,top0,max,3,-0.01371852122247219,0.05067438632249832
SIG0-LRP-ZP-31,top0,max,3,-0.008468392305076122,0.05190792679786682
SIGP-LRP-ZP-31,top0,max,3,-0.011522331275045872,0.04959243908524513
LRP-0-31,top0,max,5,-0.024128807708621025,0.08017592877149582
LRP-ZP-31,top0,max,5,-0.018147701397538185,0.08040931820869446
SIG0-LRP-C-31,top0,max,5,-0.0285757128149271,0.08197283744812012
SIGP-LRP-C-31,top0,max,5,-0.026351049542427063,0.07819648087024689
ST-LRP-C-31,top0,max,5,-0.028903227299451828,0.08089227974414825
SIG0-LRP-ZP-31,top0,max,5,-0.018419934436678886,0.08045089244842529
SIGP-LRP-ZP-31,top0,max,5,-0.024928389117121696,0.07717887312173843
LRP-0-31,top0,max,10,-0.06011175364255905,0.14018996059894562
LRP-ZP-31,top0,max,10,-0.04863371327519417,0.1394331306219101
SIG0-LRP-C-31,top0,max,10,-0.07077202200889587,0.1411415934562683
SIGP-LRP-C-31,top0,max,10,-0.06379711627960205,0.12815095484256744
ST-LRP-C-31,top0,max,10,-0.07019674777984619,0.13594436645507812
SIG0-LRP-ZP-31,top0,max,10,-0.04910214617848396,0.13932901620864868
SIGP-LRP-ZP-31,top0,max,10,-0.062160104513168335,0.13046795129776
LRP-0-31,top0,max,20,-0.136928528547287,0.22604362666606903
LRP-ZP-31,top0,max,20,-0.1231764629483223,0.22824524343013763
SIG0-LRP-C-31,top0,max,20,-0.15547533333301544,0.22417370975017548
SIGP-LRP-C-31,top0,max,20,-0.13893097639083862,0.2057534158229828
ST-LRP-C-31,top0,max,20,-0.1525501310825348,0.2183167040348053
SIG0-LRP-ZP-31,top0,max,20,-0.12394218146800995,0.22834552824497223
SIGP-LRP-ZP-31,top0,max,20,-0.1383795589208603,0.21020112931728363
LRP-0-31,top0,min,1,-0.0005277582677081227,0.017270060256123543
LRP-ZP-31,top0,min,1,-0.0008453052141703665,0.012128842063248158
SIG0-LRP-C-31,top0,min,1,-9.980641334550455e-05,0.01971055194735527
SIGP-LRP-C-31,top0,min,1,-0.0006811876082792878,0.023013858124613762
ST-LRP-C-31,top0,min,1,-0.0004975977935828269,0.022118287160992622
SIG0-LRP-ZP-31,top0,min,1,-0.0008398980717174709,0.012134374119341373
SIGP-LRP-ZP-31,top0,min,1,-0.0007105192053131759,0.022531162947416306
LRP-0-31,top0,min,2,-3.122374982922338e-05,0.020143475383520126
LRP-ZP-31,top0,min,2,-0.0013035611482337117,0.01683342084288597
SIG0-LRP-C-31,top0,min,2,0.0012090012896806002,0.02414853312075138
SIGP-LRP-C-31,top0,min,2,0.0006555046420544386,0.026283226907253265
ST-LRP-C-31,top0,min,2,0.0008494720095768571,0.02616838365793228
SIG0-LRP-ZP-31,top0,min,2,-0.00129686389118433,0.016826191917061806
SIGP-LRP-ZP-31,top0,min,2,3.7827812775503844e-05,0.025184111669659615
LRP-0-31,top0,min,3,0.0006702103419229388,0.024985045194625854
LRP-ZP-31,top0,min,3,-0.0016828143270686269,0.02081848308444023
SIG0-LRP-C-31,top0,min,3,0.002857570769265294,0.030056340619921684
SIGP-LRP-C-31,top0,min,3,0.002149936743080616,0.032886289060115814
ST-LRP-C-31,top0,min,3,0.002516953507438302,0.03283824026584625
SIG0-LRP-ZP-31,top0,min,3,-0.0016661296831443906,0.020822960883378983
SIGP-LRP-ZP-31,top0,min,3,0.0012582683702930808,0.03210104629397392
LRP-0-31,top0,min,5,0.0010657612001523376,0.036352477967739105
LRP-ZP-31,top0,min,5,-0.0026449377182871103,0.027329903095960617
SIG0-LRP-C-31,top0,min,5,0.005954326596111059,0.04238265007734299
SIGP-LRP-C-31,top0,min,5,0.00476456992328167,0.04696960374712944
ST-LRP-C-31,top0,min,5,0.005774166900664568,0.0459466353058815
SIG0-LRP-ZP-31,top0,min,5,-0.0026344419457018375,0.0273502878844738
SIGP-LRP-ZP-31,top0,min,5,0.00333399698138237,0.04652990400791168
LRP-0-31,top0,min,10,0.002674135146662593,0.054597292095422745
LRP-ZP-31,top0,min,10,-0.0037934230640530586,0.03551893308758736
SIG0-LRP-C-31,top0,min,10,0.011199451982975006,0.06489492207765579
