bbox_imgnt,vgg16,GradCAM-s5,0.5762324333190918,0.6030954122543335,0.6284603476524353,0.6529747843742371,0.6766542196273804,0.6991961002349854,0.7206383347511292,0.7407731413841248,0.7594738006591797,0.7769080996513367,0.7934455275535583,0.8089572787284851,0.82345050573349,0.837181568145752,0.8499999046325684,0.8617783188819885,0.8727707862854004,0.8818613290786743,0.8889197111129761
bbox_imgnt,vgg16,SG-LRP-C-1,0.6720090508460999,0.6975595951080322,0.7142770290374756,0.7267743945121765,0.7367849349975586,0.745115339756012,0.7522562742233276,0.7584669589996338,0.7639638781547546,0.7689340710639954,0.7735759019851685,0.7777190208435059,0.7813847064971924,0.784649133682251,0.7874892354011536,0.7901031374931335,0.791781485080719,0.7924591302871704,0.7879185080528259
bbox_imgnt,vgg16,SG-LRP-ZP-1,0.6652143597602844,0.6910843849182129,0.7087982296943665,0.7222482562065125,0.7331263422966003,0.7421234846115112,0.7497414946556091,0.7562812566757202,0.7619830369949341,0.7670095562934875,0.7714090943336487,0.7753348350524902,0.7787767052650452,0.7818319201469421,0.7843307256698608,0.786777913570404,0.7886258959770203,0.7899196147918701,0.787880003452301
bbox_imgnt,vgg16,ST-LRP-C-1,0.6410647034645081,0.6700035929679871,0.6906517744064331,0.7069123387336731,0.7203808426856995,0.7319135069847107,0.7419875264167786,0.7509839534759521,0.7591487765312195,0.7665520906448364,0.7733637690544128,0.779594361782074,0.7854355573654175,0.7906969785690308,0.7955235838890076,0.7994228601455688,0.802625298500061,0.8037036657333374,0.8005582690238953
bbox_imgnt,vgg16,SIG-LRP-C-1,0.6224504709243774,0.6531491875648499,0.6758056879043579,0.6941472291946411,0.7097129225730896,0.7233706116676331,0.7355412244796753,0.7465967535972595,0.7567253708839417,0.7662267684936523,0.7751222848892212,0.7835832834243774,0.7914098501205444,0.7987272143363953,0.8053867816925049,0.8110687732696533,0.8158165216445923,0.8186078071594238,0.8158978223800659
bbox_imgnt,vgg16,SIG-LRP-C-s54321,0.6087375283241272,0.641601026058197,0.6691112518310547,0.6932414770126343,0.7147371768951416,0.7340797781944275,0.7516682744026184,0.7676633596420288,0.7820093035697937,0.7947865128517151,0.8060114979743958,0.8157979846000671,0.8240113258361816,0.8306663036346436,0.8356837630271912,0.8390255570411682,0.8397793173789978,0.8360772728919983,0.8232792019844055
bbox_imgnt,vgg16,Random,0.5365431904792786,0.536532461643219,0.5365294218063354,0.5365082621574402,0.5364900231361389,0.5364837050437927,0.5364428758621216,0.5364136695861816,0.5364680886268616,0.5364571809768677,0.5364405512809753,0.5365225076675415,0.5366277098655701,0.5366696119308472,0.5366965532302856,0.5366888642311096,0.5368310213088989,0.5367003679275513,0.5363858938217163
bbox_imgnt,vgg16,GradCAM-origin-s5,0.5736232995986938,0.5995780229568481,0.6243562698364258,0.6485540270805359,0.6720806360244751,0.6947088837623596,0.7163735628128052,0.7368982434272766,0.7559275031089783,0.7736694812774658,0.7905390858650208,0.8064979314804077,0.8213679790496826,0.8354689478874207,0.8486683368682861,0.8609133958816528,0.8721755146980286,0.8815585970878601,0.8888795971870422
bbox_imgnt,vgg16,SG-GradCAM-origin-s5,0.6152358651161194,0.6438111066818237,0.6685384511947632,0.6907193660736084,0.7107619643211365,0.7285749912261963,0.7447799444198608,0.759482204914093,0.7727751135826111,0.7850492596626282,0.7963149547576904,0.8069100379943848,0.8168738484382629,0.8262015581130981,0.8346970677375793,0.8423234224319458,0.8492098450660706,0.8542914986610413,0.8577603697776794
bbox_imgnt,vgg16,LayerCAM-s5,0.5950675010681152,0.6297130584716797,0.6594120264053345,0.6864792704582214,0.7112623453140259,0.7340572476387024,0.7551313638687134,0.7747817635536194,0.7924966216087341,0.8087171316146851,0.8234779238700867,0.8367165923118591,0.8486629128456116,0.8595970869064331,0.8693908452987671,0.8781046867370605,0.8855980634689331,0.8910245299339294,0.8921813368797302
bbox_imgnt,vgg16,LRP-0-s5,0.562710165977478,0.5823023915290833,0.600932240486145,0.6188803315162659,0.6366856694221497,0.6541011929512024,0.671306312084198,0.6880649328231812,0.7045727968215942,0.720789909362793,0.736326277256012,0.751242995262146,0.7652057409286499,0.7782662510871887,0.7897100448608398,0.7986449003219604,0.8045803904533386,0.8060334920883179,0.8008305430412292
